x,density
-5.245465416041348305e-01,4.473757049796267538e-01
-5.194812470818801486e-01,4.563264243655655306e-01
-5.144159525596254667e-01,4.652122439060268344e-01
-5.093506580373707848e-01,4.740137607531478836e-01
-5.042853635151165470e-01,4.827124462215097167e-01
-4.992200689928618651e-01,4.912908624237815047e-01
-4.941547744706071832e-01,4.997328686415214438e-01
-4.890894799483525013e-01,5.080238145434925467e-01
-4.840241854260978194e-01,5.161507175414348225e-01
-4.789588909038435816e-01,5.241024217817243924e-01
-4.738935963815888996e-01,5.318697365048180581e-01
-4.688283018593342177e-01,5.394455517582142923e-01
-4.637630073370795358e-01,5.468249297182830038e-01
-4.586977128148252980e-01,5.540051701580179788e-01
-4.536324182925706161e-01,5.609858488892869310e-01
-4.485671237703159342e-01,5.677688283071991027e-01
-4.435018292480612523e-01,5.743582394703321548e-01
-4.384365347258065704e-01,5.807604354632300847e-01
-4.333712402035523326e-01,5.869839161072516465e-01
-4.283059456812976507e-01,5.930392244129693013e-01
-4.232406511590429687e-01,5.989388155023634974e-01
-4.181753566367882868e-01,6.046968990721558468e-01
-4.131100621145340490e-01,6.103292568202411950e-01
-4.080447675922793671e-01,6.158530366136689693e-01
-4.029794730700246852e-01,6.212865255365149775e-01
-3.979141785477700033e-01,6.266489043149968685e-01
-3.928488840255153214e-01,6.319599859700455458e-01
-3.877835895032610836e-01,6.372399418871140808e-01
-3.827182949810064017e-01,6.425090188112158041e-01
-3.776530004587517197e-01,6.477872505625186239e-01
-3.725877059364970378e-01,6.530941685139569630e-01
-3.675224114142423559e-01,6.584485150669217024e-01
-3.624571168919881181e-01,6.638679644929532664e-01
-3.573918223697334362e-01,6.693688555688540598e-01
-3.523265278474787543e-01,6.749659404104040306e-01
-3.472612333252240724e-01,6.806721537985200854e-01
-3.421959388029698346e-01,6.864984070860978838e-01
-3.371306442807151527e-01,6.924534104710119431e-01
-3.320653497584604708e-01,6.985435270214511716e-01
-3.270000552362057888e-01,7.047726613473093149e-01
-3.219347607139511069e-01,7.111421852329325999e-01
-3.168694661916968691e-01,7.176509018925177896e-01
-3.118041716694421872e-01,7.242950497937699073e-01
-3.067388771471875053e-01,7.310683462345171080e-01
-3.016735826249328234e-01,7.379620700702498315e-01
-2.966082881026785856e-01,7.449651821989322631e-01
-2.915429935804239037e-01,7.520644816352828332e-01
-2.864776990581692218e-01,7.592447942724848131e-01
-2.814124045359145398e-01,7.664891907570404728e-01
-2.763471100136598579e-01,7.737792293131905419e-01
-2.712818154914056201e-01,7.810952188647533045e-01
-2.662165209691509382e-01,7.884164974305988283e-01
-2.611512264468962563e-01,7.957217205260873616e-01
-2.560859319246415744e-01,8.029891541945702871e-01
-2.510206374023873366e-01,8.101969673228974766e-01
-2.459553428801326547e-01,8.173235180606668315e-01
-2.408900483578779728e-01,8.243476294576678187e-01
-2.358247538356232909e-01,8.312488498462027309e-01
-2.307594593133686089e-01,8.380076940087201054e-01
-2.256941647911143711e-01,8.446058617672772550e-01
-2.206288702688596892e-01,8.510264312880764237e-01
-2.155635757466050073e-01,8.572540250873151857e-01
-2.104982812243503254e-01,8.632749474296785852e-01
-2.054329867020960876e-01,8.690772925034571106e-01
-2.003676921798414057e-01,8.746510234132406358e-01
-1.953023976575867238e-01,8.799880226315657250e-01
-1.902371031353320419e-01,8.850821150771988055e-01
-1.851718086130773600e-01,8.899290654254162769e-01
-1.801065140908231221e-01,8.945265515958763514e-01
-1.750412195685684402e-01,8.988741166006318783e-01
-1.699759250463137583e-01,9.029731010695543070e-01
-1.649106305240590764e-01,9.068265588062850435e-01
-1.598453360018043945e-01,9.104391576751501569e-01
-1.547800414795501567e-01,9.138170679899393356e-01
-1.497147469572954748e-01,9.169678403858264604e-01
-1.446494524350407929e-01,9.199002749236370180e-01
-1.395841579127861110e-01,9.226242829211845908e-01
-1.345188633905318731e-01,9.251507427485848867e-01
-1.294535688682771912e-01,9.274913505831855476e-01
-1.243882743460225093e-01,9.296584669116709776e-01
-1.193229798237678274e-01,9.316649594073797003e-01
-1.142576853015131455e-01,9.335240427111746175e-01
-1.091923907792589077e-01,9.352491156121294225e-01
-1.041270962570042258e-01,9.368535961634412157e-01
-9.906180173474954387e-02,9.383507553781672561e-01
-9.399650721249486196e-02,9.397535503237464116e-01
-8.893121269024062414e-02,9.410744576642030568e-01
-8.386591816798594223e-02,9.423253089715012409e-01
-7.880062364573126032e-02,9.435171294270415787e-01
-7.373532912347657842e-02,9.446599818420222672e-01
-6.867003460122189651e-02,9.457628182221846647e-01
-6.360474007896765869e-02,9.468333413678862165e-01
-5.853944555671297678e-02,9.478778792149525900e-01
-5.347415103445829487e-02,9.489012747671018433e-01
-4.840885651220361297e-02,9.499067945309372929e-01
-4.334356198994893106e-02,9.508960583265203548e-01
-3.827826746769469324e-02,9.518689932012127652e-01
-3.321297294544001133e-02,9.528238139165926546e-01
-2.814767842318532942e-02,9.537570321072590396e-01
-2.308238390093064751e-02,9.546634957302082558e-01
-1.801708937867640969e-02,9.555364598429205714e-01
-1.295179485642172779e-02,9.563676890801310337e-01
-7.886500334167045878e-03,9.571475914608350566e-01
-2.821205811912363970e-03,9.578653823682941049e-01
2.244088710342317938e-03,9.585092767305821715e-01
7.309383232596555757e-03,9.590667066121845163e-01
1.237467775485123767e-02,9.595245606350175649e-01
1.743997227710591957e-02,9.598694409068248001e-01
2.250526679936060148e-02,9.600879324717169760e-01
2.757056132161483930e-02,9.601668797367242103e-01
3.263585584386952121e-02,9.600936638912882515e-01
3.770115036612420312e-02,9.598564750426930026e-01
4.276644488837888503e-02,9.594445726545719477e-01
4.783173941063356693e-02,9.588485279083620583e-01
5.289703393288780475e-02,9.580604418147721235e-01
5.796232845514248666e-02,9.570741332845636995e-01
6.302762297739716857e-02,9.558852919206650700e-01
6.809291749965185048e-02,9.544915910067580667e-01
7.315821202190608830e-02,9.528927570266723102e-01
7.822350654416077020e-02,9.510905930338622305e-01
8.328880106641545211e-02,9.490889542778595533e-01
8.835409558867013402e-02,9.468936756571499913e-01
9.341939011092481593e-02,9.445124517752534477e-01
9.848468463317905375e-02,9.419546715967186401e-01
1.035499791554337357e-01,9.392312108988563057e-01
1.086152736776884176e-01,9.363541868594454920e-01
1.136805681999430995e-01,9.333366801779661159e-01
1.187458627221973373e-01,9.301924310661638939e-01
1.238111572444520192e-01,9.269355162351299304e-01
1.288764517667067011e-01,9.235800146246235798e-01
1.339417462889613830e-01,9.201396700459180122e-01
1.390070408112160649e-01,9.166275591254381405e-01
1.440723353334703027e-01,9.130557729328007133e-01
1.491376298557249847e-01,9.094351204490799256e-01
1.542029243779796666e-01,9.057748615806685555e-01
1.592682189002343485e-01,9.020824767594712856e-01
1.643335134224890304e-01,8.983634793052016621e-01
1.693988079447432682e-01,8.946212756812432776e-01
1.744641024669979501e-01,8.908570775772811645e-01
1.795293969892526320e-01,8.870698684309997750e-01
1.845946915115073139e-01,8.832564255928675445e-01
1.896599860337615517e-01,8.794113978806386012e-01
1.947252805560162336e-01,8.755274368046596090e-01
1.997905750782709156e-01,8.715953783132991406e-01
2.048558696005255975e-01,8.676044705512138133e-01
2.099211641227802794e-01,8.635426418823564099e-01
2.149864586450345172e-01,8.593968023418502300e-01
2.200517531672891991e-01,8.551531707797581650e-01
2.251170476895438810e-01,8.507976192736121934e-01
2.301823422117985629e-01,8.463160259376061312e-01
2.352476367340528007e-01,8.416946270596894486e-01
2.403129312563074826e-01,8.369203595605281265e-01
2.453782257785621645e-01,8.319811850900893369e-01
2.504435203008168465e-01,8.268663876488013820e-01
2.555088148230715284e-01,8.215668374242134364e-01
2.605741093453257662e-01,8.160752145453138429e-01
2.656394038675804481e-01,8.103861876437217227e-01
2.707046983898351300e-01,8.044965434356495804e-01
2.757699929120898119e-01,7.984052649584132411e-01
2.808352874343444938e-01,7.921135575644203675e-01
