x,y,y_pred
7.581676000000000526e-01,8.388524000000000536e-01,-5.202316479579697228e-01
7.581757000000000080e-01,7.879949000000000536e-01,-5.202372663246048745e-01
7.581757000000000080e-01,1.023160400000000081e+00,-5.202372663246048745e-01
7.586329000000000544e-01,9.134972999999999566e-01,-5.205543919080202198e-01
7.601124000000000214e-01,-1.033724700000000052e+00,-5.215806108508520555e-01
7.607304000000000288e-01,-5.949202000000000101e-01,-5.220092714163606651e-01
7.641605000000000203e-01,-5.566668999999999645e-01,-5.243884762800360422e-01
7.660690000000000000e-01,-8.636065000000000547e-01,-5.257122605668860249e-01
7.676203000000000332e-01,-1.215778800000000048e+00,-5.267882818213740492e-01
7.679293000000000369e-01,-9.008568000000000131e-01,-5.270026121041284650e-01
7.679293000000000369e-01,-5.919697000000000431e-01,-5.270026121041284650e-01
7.720706999999999987e-01,-7.420911999999999509e-01,-5.298751927934450823e-01
7.737973999999999686e-01,-7.877362999999999449e-01,-5.310728759624803175e-01
7.742122000000000170e-01,-8.208339999999999526e-01,-5.313605918242491066e-01
7.744661000000000461e-01,-1.161768799999999935e+00,-5.315367033413731512e-01
7.745484000000000258e-01,-1.154744800000000016e+00,-5.315937887208899149e-01
7.782312999999999592e-01,9.603939000000000226e-01,-5.341483421136274945e-01
7.785260999999999987e-01,8.984210000000000251e-01,-5.343528229141324415e-01
7.797488000000000197e-01,6.664385999999999921e-01,-5.352009188258598504e-01
7.805803000000000047e-01,-1.057138099999999969e+00,-5.357776684378670051e-01
7.814090000000000202e-01,8.764148000000000494e-01,-5.363524758984447027e-01
7.820435000000000025e-01,-9.721494000000000524e-01,-5.367925812848770573e-01
7.831341000000000552e-01,-7.566458000000000350e-01,-5.375490492666631370e-01
7.838395000000000223e-01,-9.259296999999999667e-01,-5.380383327017923545e-01
7.846113000000000115e-01,-1.036795099999999969e+00,-5.385736728708208076e-01
7.847091000000000482e-01,-7.025023999999999713e-01,-5.386415094457509545e-01
7.855457000000000134e-01,-1.097873199999999994e+00,-5.392217965478619535e-01
7.858009000000000244e-01,-1.027579999999999938e+00,-5.393988097781495794e-01
7.866933000000000398e-01,-1.002779400000000098e+00,-5.400178011837482028e-01
7.877653000000000016e-01,-9.022474999999999801e-01,-5.407613677310384448e-01
7.877653000000000016e-01,-8.188043999999999878e-01,-5.407613677310384448e-01
7.886714999999999698e-01,1.074280899999999983e+00,-5.413899311686822813e-01
7.928163999999999767e-01,-6.674729000000000356e-01,-5.442649395472858309e-01
7.931451000000000473e-01,-8.983219999999999539e-01,-5.444929342525977045e-01
7.945100999999999969e-01,-7.418719000000000285e-01,-5.454397330744736871e-01
7.961768000000000178e-01,8.901727999999999863e-01,-5.465957987128771123e-01
8.009579999999999478e-01,8.675812000000000523e-01,-5.499121610038320007e-01
8.013902999999999999e-01,8.055716000000000543e-01,-5.502120153120348967e-01
8.033660000000000245e-01,-8.033645000000000369e-01,-5.515824112331927376e-01
8.055446000000000550e-01,-1.207544900000000032e+00,-5.530935437704375124e-01
8.063120000000000287e-01,-7.215877000000000541e-01,-5.536258319872195965e-01
8.102856000000000503e-01,-9.190163999999999556e-01,-5.563820223158689737e-01
8.107263000000000108e-01,-8.042926000000000242e-01,-5.566877030783602409e-01
8.131530000000000147e-01,7.305196999999999941e-01,-5.583709241047678518e-01
8.150007000000000223e-01,9.709031999999999663e-01,-5.596525359605777350e-01
8.168083000000000427e-01,-1.120872099999999927e+00,-5.609063334334150053e-01
8.170604999999999674e-01,1.042062199999999939e+00,-5.610812657871712128e-01
8.171311999999999465e-01,-9.831727000000000105e-01,-5.611303051107657813e-01
8.187621999999999955e-01,-1.003424700000000058e+00,-5.622616083184432956e-01
8.201777999999999569e-01,-8.412062999999999624e-01,-5.632435045911520222e-01
8.207292000000000476e-01,-1.078102300000000069e+00,-5.636259696976594347e-01
8.212970000000000548e-01,-1.079669699999999954e+00,-5.640198102625393339e-01
8.216871999999999510e-01,-8.903128000000000153e-01,-5.642904629367488933e-01
8.254032000000000036e-01,-9.713106999999999713e-01,-5.668679753338853322e-01
8.256923999999999930e-01,7.858152999999999944e-01,-5.670685718315310320e-01
8.259608000000000505e-01,-1.009959300000000004e+00,-5.672547409185577649e-01
8.263194000000000372e-01,7.526960999999999791e-01,-5.675034750266345629e-01
8.266656000000000004e-01,-1.113975099999999996e+00,-5.677436081783807653e-01
8.270294000000000256e-01,-7.627654999999999852e-01,-5.679959491391121107e-01
8.277225000000000277e-01,-9.501813000000000065e-01,-5.684767009804618798e-01
8.277628000000000208e-01,-7.457814000000000387e-01,-5.685046540885362321e-01
8.289587000000000483e-01,-1.281725199999999898e+00,-5.693341608365813933e-01
8.301068999999999809e-01,-9.586858000000000324e-01,-5.701305816477739707e-01
8.305251999999999635e-01,-9.203367999999999549e-01,-5.704207251988293592e-01
8.318153000000000352e-01,-1.091793800000000036e+00,-5.713155714699666987e-01
8.342005999999999588e-01,-9.728143999999999680e-01,-5.729700764002382263e-01
8.347343999999999875e-01,-8.561136000000000301e-01,-5.733403336977600517e-01
8.347343999999999875e-01,-8.489638000000000462e-01,-5.733403336977600517e-01
8.348305999999999782e-01,-9.275174000000000474e-01,-5.734070604718733977e-01
8.368581000000000492e-01,-8.300836000000000325e-01,-5.748133861944767498e-01
8.397025999999999657e-01,-9.506371999999999600e-01,-5.767864039591843461e-01
8.436647999999999925e-01,-9.032656999999999492e-01,-5.795346869570138226e-01
8.443087999999999704e-01,-8.784357999999999889e-01,-5.799813817857962794e-01
8.459379000000000204e-01,-8.731499000000000343e-01,-5.811113671050037732e-01
8.462665999999999800e-01,-8.796319000000000221e-01,-5.813393618103155358e-01
8.477506999999999682e-01,-9.734787000000000301e-01,-5.823687714304958130e-01
8.483732999999999969e-01,6.678013000000000421e-01,-5.828006226733530859e-01
8.491655000000000175e-01,-8.394262999999999586e-01,-5.833501128027963611e-01
8.503806999999999894e-01,1.005670300000000017e+00,-5.841930065231947244e-01
8.510233999999999854e-01,-8.303064999999999474e-01,-5.846387996388134889e-01
8.547635000000000094e-01,-1.243925699999999912e+00,-5.872330284107536436e-01
8.578230999999999495e-01,-1.134694499999999939e+00,-5.893552450227770301e-01
8.585650999999999700e-01,-1.153094599999999970e+00,-5.898699151515914840e-01
8.592113999999999585e-01,-8.071064999999999490e-01,-5.903182053190483281e-01
8.596371000000000429e-01,-1.185672599999999965e+00,-5.906134816988818370e-01
8.599854999999999583e-01,-6.880798000000000192e-01,-5.908551408267511684e-01
8.611999000000000182e-01,-1.043150100000000080e+00,-5.916974796467409092e-01
8.668799000000000365e-01,-6.897955999999999532e-01,-5.956372725465618467e-01
8.682600999999999791e-01,-9.906835000000000502e-01,-5.965946144761979930e-01
8.690674999999999928e-01,-8.997403000000000484e-01,-5.971546477134013209e-01
8.706129999999999702e-01,-6.019250000000000433e-01,-5.982266459399284697e-01
8.736768000000000312e-01,-8.007223999999999453e-01,-6.003517757790959308e-01
8.743541999999999703e-01,-8.544834000000000040e-01,-6.008216376999301334e-01
8.746203999999999645e-01,-1.134980600000000006e+00,-6.010062808108337373e-01
8.750052999999999859e-01,-1.181447399999999925e+00,-6.012732572698373801e-01
8.775001999999999525e-01,-8.584007999999999639e-01,-6.030037835560634329e-01
8.791447999999999485e-01,8.392990999999999646e-01,-6.041445200706839769e-01
8.791447999999999485e-01,8.145286000000000470e-01,-6.041445200706839769e-01
8.832613000000000270e-01,-7.401845999999999703e-01,-6.069998294847884779e-01
8.834064999999999834e-01,6.362495999999999707e-01,-6.071005439089176559e-01
8.850318999999999825e-01,-1.192405799999999960e+00,-6.082279628137361449e-01
8.859527000000000374e-01,7.685463000000000156e-01,-6.088666531838338170e-01
8.909605999999999915e-01,-8.473817999999999628e-01,-6.123402603780264686e-01
8.920221000000000400e-01,-9.281998999999999667e-01,-6.130765438574560244e-01
8.945750999999999564e-01,7.398519999999999541e-01,-6.148473697858437559e-01
8.952472000000000207e-01,-8.378041999999999989e-01,-6.153135554914722638e-01
8.953198999999999463e-01,-9.662201000000000262e-01,-6.153639820660878890e-01
8.961362000000000494e-01,-9.076629000000000502e-01,-6.159301885703349910e-01
8.977249000000000478e-01,-1.347718699999999936e+00,-6.170321514189169854e-01
8.985535999999999524e-01,-8.005799999999999583e-01,-6.176069588794947940e-01
9.061839000000000421e-01,9.732636000000000065e-01,-6.228995296125060532e-01
9.083611000000000324e-01,-1.281144199999999955e+00,-6.244096910740358775e-01
9.087507999999999697e-01,-6.795875999999999584e-01,-6.246799969354901449e-01
9.090359000000000078e-01,7.394863000000000408e-01,-6.248777495685429173e-01
9.114763000000000170e-01,-1.266777100000000100e+00,-6.265704732644447050e-01
9.131966000000000250e-01,-1.047558999999999907e+00,-6.277637172302127366e-01
9.132913999999999755e-01,-1.086192299999999999e+00,-6.278294729286110210e-01
9.155617999999999812e-01,-7.080946000000000184e-01,-6.294042802877225506e-01
9.161557999999999646e-01,-1.032407400000000086e+00,-6.298162938409784806e-01
9.169445999999999986e-01,9.377868999999999788e-01,-6.303634256436859706e-01
9.177332999999999741e-01,7.718007999999999535e-01,-6.309104880838426466e-01
9.251770999999999745e-01,-1.271276599999999979e+00,-6.360736976591395697e-01
9.252441999999999611e-01,-7.113576999999999817e-01,-6.361202399308961697e-01
9.274552000000000351e-01,-8.668242999999999920e-01,-6.376538459346821064e-01
9.306229000000000307e-01,-1.243386799999999903e+00,-6.398510434643939204e-01
9.309393000000000251e-01,-1.154464300000000110e+00,-6.400705065759262347e-01
9.329960000000000475e-01,-1.114068099999999895e+00,-6.414970861634372579e-01
9.338783999999999974e-01,-7.479807000000000539e-01,-6.421091413139304871e-01
9.338857999999999882e-01,9.578959999999999697e-01,-6.421142741427083855e-01
9.347400000000000153e-01,7.337133999999999601e-01,-6.427067690538047495e-01
9.359853000000000200e-01,-8.540284000000000209e-01,-6.435705409020699985e-01
9.371319000000000177e-01,-1.043009000000000075e+00,-6.443658519124457751e-01
9.393363000000000129e-01,-8.987979999999999858e-01,-6.458948799878622138e-01
9.397893000000000496e-01,9.668341000000000296e-01,-6.462090923441332624e-01
9.421524999999999483e-01,-9.074771999999999839e-01,-6.478482681506219087e-01
9.430522000000000071e-01,-8.239537000000000111e-01,-6.484723230224475055e-01
9.434776000000000273e-01,-9.087684000000000317e-01,-6.487673913146277949e-01
9.436276000000000108e-01,-7.490520000000000511e-01,-6.488714351412077086e-01
9.439380000000000548e-01,-1.079045199999999927e+00,-6.490867364996767419e-01
9.441188999999999831e-01,-1.442146900000000009e+00,-6.492122133545318308e-01
9.442603999999999997e-01,-1.032202499999999912e+00,-6.493103613642722260e-01
9.474380000000000024e-01,-1.266246500000000053e+00,-6.515144257865381761e-01
9.529822000000000015e-01,6.446416000000000368e-01,-6.553600243420290017e-01
9.557805999999999802e-01,6.526948000000000194e-01,-6.573010659707011483e-01
9.557805999999999802e-01,4.558346999999999816e-01,-6.573010659707011483e-01
9.562762999999999680e-01,-1.105054500000000051e+00,-6.576448961362717505e-01
9.619877999999999485e-01,-1.277160700000000038e+00,-6.616065382396746353e-01
9.658868000000000453e-01,5.910267999999999633e-01,-6.643109841052382558e-01
9.658868000000000453e-01,1.039025199999999982e+00,-6.643109841052382558e-01
9.699936999999999587e-01,-9.043381999999999810e-01,-6.671596347144413963e-01
9.724270999999999887e-01,-9.788409999999999611e-01,-6.688475030317697634e-01
9.727611999999999925e-01,-1.016708399999999957e+00,-6.690792433148383678e-01
9.740775000000000405e-01,-1.201680199999999976e+00,-6.699922625743515159e-01
9.794505999999999490e-01,-1.103915800000000003e+00,-6.737191818049901304e-01
9.799736000000000002e-01,-9.584004999999999885e-01,-6.740819479469984943e-01
9.805236000000000507e-01,-1.309784700000000024e+00,-6.744634419777910672e-01
9.807268000000000097e-01,-9.060253000000000334e-01,-6.746043866815311096e-01
9.819347999999999965e-01,-1.315273899999999996e+00,-6.754422862982534248e-01
9.823499999999999455e-01,6.286642000000000063e-01,-6.757302796102261366e-01
9.825907000000000391e-01,-9.724779000000000062e-01,-6.758972352706114073e-01
9.828527999999999709e-01,7.703613000000000266e-01,-6.760790345169216398e-01
9.836707999999999563e-01,-9.418022000000000338e-01,-6.766464201845368009e-01
9.838679000000000174e-01,-6.915978999999999877e-01,-6.767831337726625263e-01
9.889236999999999611e-01,-1.082850300000000043e+00,-6.802899656288096120e-01
9.889236999999999611e-01,-1.279091999999999896e+00,-6.802899656288096120e-01
9.889236999999999611e-01,-1.070270800000000078e+00,-6.802899656288096120e-01
9.889512000000000302e-01,-1.273270099999999960e+00,-6.803090403303491129e-01
9.889512000000000302e-01,-8.352361000000000368e-01,-6.803090403303491129e-01
9.910795000000000021e-01,-1.102058299999999935e+00,-6.817852835044142523e-01
9.931043000000000509e-01,-8.925478000000000023e-01,-6.831897364381391835e-01
9.957694999999999741e-01,-1.189409099999999997e+00,-6.850383871488084919e-01
9.959495000000000431e-01,-8.136098999999999970e-01,-6.851632397407043662e-01
1.001014199999999965e+00,-7.979249999999999954e-01,-6.886762448638950040e-01
1.001615499999999992e+00,-1.086611699999999958e+00,-6.890933218833776852e-01
1.002121199999999934e+00,9.964608000000000354e-01,-6.894440883040536816e-01
1.004314099999999987e+00,-1.030359699999999989e+00,-6.909651396860990724e-01
1.007529399999999908e+00,-6.154633000000000465e-01,-6.931953537901121010e-01
1.007561799999999952e+00,-1.289192300000000069e+00,-6.932178272566533739e-01
1.007585799999999976e+00,-9.969097999999999571e-01,-6.932344742689061645e-01
1.008969299999999958e+00,-7.871247999999999578e-01,-6.941941051627269488e-01
1.011778000000000066e+00,-8.205472000000000321e-01,-6.961422911341578201e-01
1.012337400000000054e+00,-9.995030999999999777e-01,-6.965303052447492371e-01
1.012638200000000044e+00,-9.709109999999999685e-01,-6.967389477983172430e-01
1.013207399999999980e+00,-1.213793099999999958e+00,-6.971337594389118708e-01
1.013436400000000015e+00,-1.225265199999999943e+00,-6.972925996808236881e-01
1.015575300000000070e+00,-9.919919000000000375e-01,-6.987761952853004388e-01
1.016854099999999983e+00,-1.031132500000000007e+00,-6.996632035881683587e-01
1.018691599999999919e+00,-1.136532099999999934e+00,-7.009377404637707754e-01
1.020514700000000108e+00,-1.252311200000000069e+00,-7.022022891320215399e-01
1.022599599999999942e+00,-9.973794999999999744e-01,-7.036484289589292063e-01
1.023514400000000046e+00,-1.042591899999999905e+00,-7.042829575759638194e-01
1.024557099999999998e+00,-9.768095999999999446e-01,-7.050062008957953541e-01
1.024557099999999998e+00,-1.180339400000000039e+00,-7.050062008957953541e-01
1.026313500000000101e+00,-8.039539999999999464e-01,-7.062244847424936633e-01
1.028420600000000018e+00,-1.093764100000000017e+00,-7.076860230557352471e-01
1.028686900000000071e+00,-1.039736299999999947e+00,-7.078707355291899983e-01
1.029994999999999994e+00,7.455956000000000250e-01,-7.087780670595165144e-01
1.032135599999999931e+00,-9.703418999999999794e-01,-7.102628418273611022e-01
1.035230300000000048e+00,4.789314000000000071e-01,-7.124094046948040715e-01
1.039170799999999950e+00,-1.258340900000000095e+00,-7.151426360190547005e-01
1.039784599999999948e+00,-1.111767900000000031e+00,-7.155683833574192354e-01
1.039788099999999993e+00,-1.402868299999999957e+00,-7.155708110467060568e-01
1.044038800000000045e+00,-1.205263600000000102e+00,-7.185192050043238687e-01
1.049496999999999902e+00,-1.031240200000000051e+00,-7.223051517659087040e-01
1.051988399999999935e+00,-1.040922700000000090e+00,-7.240332503628478245e-01
1.052193300000000109e+00,-8.455382000000000176e-01,-7.241753742299558150e-01
1.055485699999999971e+00,-9.161481999999999681e-01,-7.264590668608310597e-01
1.058026300000000086e+00,-8.683912000000000297e-01,-7.282212918328881956e-01
1.058603600000000089e+00,-1.230342800000000070e+00,-7.286217218401183082e-01
1.059029800000000021e+00,-9.621901999999999955e-01,-7.289173450327069981e-01
1.062663899999999995e+00,-1.420984699999999989e+00,-7.314380495005307070e-01
1.062909799999999905e+00,-1.189915300000000009e+00,-7.316086120135704141e-01
1.065034800000000059e+00,-1.226615999999999929e+00,-7.330825662234508044e-01
1.069857599999999964e+00,-1.173018399999999906e+00,-7.364277833356436265e-01
1.069945600000000052e+00,-1.159050600000000042e+00,-7.364888223805705625e-01
1.070309699999999919e+00,-1.378349100000000105e+00,-7.367413714289552384e-01
1.070460600000000095e+00,-8.708266000000000062e-01,-7.368460395184944778e-01
1.070573800000000020e+00,-9.775283999999999640e-01,-7.369245579262866386e-01
1.071444999999999981e+00,-1.290371799999999958e+00,-7.375288444710619284e-01
1.072330199999999900e+00,-1.158445200000000064e+00,-7.381428417729846148e-01
1.075565899999999964e+00,-1.188215999999999939e+00,-7.403872058374126874e-01
1.075804200000000099e+00,-1.006524200000000091e+00,-7.405524967965726457e-01
1.076115300000000108e+00,-1.012491400000000041e+00,-7.407682836928989323e-01
1.077572200000000091e+00,-1.068555099999999980e+00,-7.417788266991928170e-01
1.077930000000000055e+00,-1.231269399999999958e+00,-7.420270059068612145e-01
1.082215900000000008e+00,-1.050870200000000088e+00,-7.449998154824495344e-01
1.083719899999999958e+00,9.865523000000000486e-01,-7.460430282502895638e-01
1.086926599999999965e+00,-1.163742599999999960e+00,-7.482672771749119267e-01
1.087773600000000007e+00,-1.261386300000000071e+00,-7.488547779823325756e-01
1.088081000000000076e+00,-1.163407099999999916e+00,-7.490679984642699685e-01
1.088847700000000085e+00,-4.873926000000000092e-01,-7.495998011431947994e-01
1.094291899999999984e+00,-1.401399400000000073e+00,-7.533760371476322382e-01
1.094351700000000038e+00,-1.168165899999999979e+00,-7.534175159531619759e-01
1.096116400000000102e+00,6.491086000000000356e-01,-7.546415568915977312e-01
1.101136300000000068e+00,-1.277199699999999938e+00,-7.581234875919166116e-01
1.104257899999999903e+00,-1.055513600000000052e+00,-7.602887089855926428e-01
1.110562999999999967e+00,-1.191649100000000017e+00,-7.646620871920470908e-01
1.110707300000000064e+00,-1.223821499999999896e+00,-7.647621773532169431e-01
1.112213300000000071e+00,-1.317239700000000013e+00,-7.658067773720779181e-01
1.112213300000000071e+00,-1.126841699999999946e+00,-7.658067773720779181e-01
1.113123499999999932e+00,-1.372532899999999945e+00,-7.664381153117638679e-01
1.115307899999999908e+00,-1.176811599999999958e+00,-7.679532708769696292e-01
1.116153299999999904e+00,-1.188450900000000088e+00,-7.685396618835731442e-01
1.121237599999999945e+00,-9.218916999999999806e-01,-7.720662620667703147e-01
1.130240399999999923e+00,6.125127000000000210e-01,-7.783108338129866022e-01
1.131661100000000086e+00,-1.039003099999999957e+00,-7.792962675757992841e-01
1.135830300000000070e+00,6.935656000000000043e-01,-7.821881310543088439e-01
1.142404799999999998e+00,-8.383216999999999475e-01,-7.867483719733003866e-01
1.143362100000000048e+00,-1.357550299999999988e+00,-7.874123796745324810e-01
1.143362100000000048e+00,-1.097949800000000087e+00,-7.874123796745324810e-01
1.145375000000000032e+00,-1.047131899999999893e+00,-7.888085784646821086e-01
1.146204599999999907e+00,2.053039999999999865e-01,-7.893840101882192428e-01
1.146676299999999982e+00,8.989675000000000304e-01,-7.897111933415372764e-01
1.149517099999999958e+00,-1.049147499999999900e+00,-7.916816446918559791e-01
1.150066500000000103e+00,-1.284112799999999943e+00,-7.920627225473424460e-01
1.150632400000000111e+00,6.671926000000000245e-01,-7.924552452237523248e-01
1.150632400000000111e+00,5.002547999999999995e-01,-7.924552452237523248e-01
1.150803299999999973e+00,-9.938890000000000224e-01,-7.925737858235020195e-01
1.155955000000000066e+00,-1.081139499999999920e+00,-7.961471363661091205e-01
1.156179199999999963e+00,-1.138116499999999975e+00,-7.963026472055703131e-01
1.156222000000000083e+00,-1.231656099999999920e+00,-7.963323343774211249e-01
1.157557200000000064e+00,-1.364547200000000071e+00,-7.972584631590833304e-01
1.158259699999999892e+00,-1.416890299999999936e+00,-7.977457350802318325e-01
1.159358099999999947e+00,-1.392810000000000104e+00,-7.985076133410000665e-01
1.159358099999999947e+00,-1.183886299999999947e+00,-7.985076133410000665e-01
1.159805200000000092e+00,-1.133377899999999938e+00,-7.988177333067589814e-01
1.162238300000000057e+00,-1.009450399999999970e+00,-8.005053935364340179e-01
1.163253499999999940e+00,-9.663399000000000294e-01,-8.012095621547257185e-01
1.163253499999999940e+00,-1.423903900000000000e+00,-8.012095621547257185e-01
1.163877700000000015e+00,-1.440498700000000021e+00,-8.016425231983997923e-01
1.168360300000000018e+00,5.318732999999999933e-01,-8.047517689119099149e-01
1.171614699999999898e+00,-1.399432900000000091e+00,-8.070091037733848616e-01
1.172520800000000030e+00,-9.027956000000000314e-01,-8.076375978484777729e-01
1.172924300000000031e+00,-1.104444900000000063e+00,-8.079174757419773645e-01
1.174145900000000076e+00,-1.207956299999999983e+00,-8.087648086656430424e-01
1.174145900000000076e+00,-1.243211800000000089e+00,-8.087648086656430424e-01
1.181229499999999932e+00,-1.312653700000000034e+00,-8.136781743320463667e-01
1.182597600000000027e+00,-1.021335099999999940e+00,-8.146271233930052480e-01
1.182727499999999932e+00,-1.075245599999999913e+00,-8.147172253468231151e-01
1.185017599999999893e+00,-1.158063000000000065e+00,-8.163056971284922136e-01
1.185607700000000042e+00,-1.362028199999999911e+00,-8.167150055422571775e-01
1.185838100000000006e+00,-9.836994000000000016e-01,-8.168748168598835013e-01
1.185838100000000006e+00,-1.316105300000000033e+00,-8.168748168598835013e-01
1.187661599999999984e+00,3.409613000000000227e-01,-8.181396429783385216e-01
1.187661599999999984e+00,8.865644999999999776e-01,-8.181396429783385216e-01
1.188370200000000043e+00,-8.948819000000000079e-01,-8.186311460151013408e-01
1.192316699999999896e+00,-1.405364400000000069e+00,-8.213685390924152507e-01
1.192823600000000095e+00,-8.831010999999999722e-01,-8.217201378637039033e-01
1.195037899999999986e+00,-1.240058300000000058e+00,-8.232560328316745890e-01
1.199572800000000106e+00,-1.125021999999999966e+00,-8.264015551593856257e-01
1.208143600000000095e+00,6.559555999999999720e-01,-8.323464806850520148e-01
1.209612099999999968e+00,-1.309636599999999929e+00,-8.333650697472679836e-01
1.209635900000000097e+00,4.768466000000000093e-01,-8.333815780344187019e-01
1.210297399999999968e+00,8.223846000000000211e-01,-8.338404113096353765e-01
1.213291600000000026e+00,-1.036011299999999968e+00,-8.359172648132698891e-01
1.213781699999999963e+00,-7.711618999999999557e-01,-8.362572106759815771e-01
1.215092800000000084e+00,-1.123713200000000079e+00,-8.371666230828398447e-01
1.215707799999999894e+00,-1.122260800000000058e+00,-8.375932027718168138e-01
1.216076699999999899e+00,-1.244954399999999906e+00,-8.378490812226521145e-01
1.223752500000000021e+00,-1.251160300000000003e+00,-8.431732119163924954e-01
1.224002199999999929e+00,-1.108686999999999978e+00,-8.433464102063724654e-01
1.224254699999999918e+00,-1.015628799999999998e+00,-8.435215506477816705e-01
1.224254699999999918e+00,-1.093373200000000045e+00,-8.435215506477816705e-01
1.224947400000000020e+00,-1.440519499999999953e+00,-8.440020250389270728e-01
1.225417100000000037e+00,-1.438078500000000037e+00,-8.443278209412239388e-01
1.226752700000000029e+00,-1.168870700000000040e+00,-8.452542271730902890e-01
1.228709800000000074e+00,-1.228789799999999932e+00,-8.466117216597521811e-01
1.237119800000000103e+00,-1.080979799999999935e+00,-8.524451122033251949e-01
1.238159900000000091e+00,1.434967000000000048e-01,-8.531665520968293448e-01
1.241657599999999917e+00,-1.531665000000000054e+00,-8.555926460450165028e-01
1.242205500000000074e+00,8.646481000000000305e-01,-8.559726834622368719e-01
1.253834799999999916e+00,-9.719225000000000225e-01,-8.640390626118650275e-01
1.254045199999999971e+00,-1.287939799999999968e+00,-8.641850014192810070e-01
1.257225400000000048e+00,-1.253527700000000022e+00,-8.663908692678744528e-01
1.258456699999999984e+00,-1.313667799999999941e+00,-8.672449303589921943e-01
1.261296799999999996e+00,-1.277356500000000006e+00,-8.692148961714538657e-01
1.262753999999999932e+00,-1.002500200000000063e+00,-8.702256472654007480e-01
1.263568000000000024e+00,-1.072878699999999963e+00,-8.707902584309737959e-01
1.263893200000000050e+00,-1.075696100000000044e+00,-8.710158254469987371e-01
1.267989599999999939e+00,-1.117797300000000105e+00,-8.738571929883413025e-01
1.268826599999999916e+00,-1.214371799999999890e+00,-8.744377575406563352e-01
1.270249600000000090e+00,-1.443424899999999900e+00,-8.754247866421434043e-01
1.271344999999999947e+00,-9.566951999999999678e-01,-8.761845840263799978e-01
1.271344999999999947e+00,-1.115617800000000104e+00,-8.761845840263799978e-01
1.271395700000000017e+00,-1.230602999999999891e+00,-8.762197508397640000e-01
1.273349599999999970e+00,-1.461573100000000069e+00,-8.775750257247920683e-01
1.275441599999999953e+00,-7.768637000000000459e-01,-8.790260902928246356e-01
1.278459999999999930e+00,-1.294319800000000020e+00,-8.811197295338140112e-01
1.280878100000000019e+00,-1.171477899999999961e+00,-8.827969853808310674e-01
1.282245999999999997e+00,-1.277112900000000106e+00,-8.837457957166876543e-01
1.288528499999999966e+00,-1.212794900000000009e+00,-8.881034979866040402e-01
1.291729799999999928e+00,4.266983999999999777e-01,-8.903240013334695613e-01
1.293021699999999941e+00,-1.210852500000000109e+00,-8.912200961305256630e-01
1.293140500000000026e+00,-9.505073000000000549e-01,-8.913024988411769600e-01
1.293817199999999890e+00,-1.696554399999999907e+00,-8.917718752241537983e-01
1.294140099999999904e+00,-1.475249999999999950e+00,-8.919958469015045743e-01
1.295515799999999995e+00,2.331595999999999946e-01,-8.929500675163433154e-01
1.295945300000000078e+00,-1.181425299999999901e+00,-8.932479796731167543e-01
1.298633399999999938e+00,-1.353339899999999929e+00,-8.951125144079773444e-01
1.299168700000000065e+00,-1.086329799999999901e+00,-8.954838121437651566e-01
1.299168700000000065e+00,-9.932904999999999651e-01,-8.954838121437651566e-01
1.299914699999999979e+00,-1.342638500000000068e+00,-8.960012567746218348e-01
1.304802699999999982e+00,-1.125701800000000086e+00,-8.993916982701014584e-01
1.305836900000000078e+00,-1.455607199999999990e+00,-9.001090457730936967e-01
1.305836900000000078e+00,-9.079536999999999747e-01,-9.001090457730936967e-01
1.307687700000000008e+00,-1.470685999999999938e+00,-9.013928078679859235e-01
1.311628900000000097e+00,3.882600999999999969e-01,-9.041265247300942498e-01
1.312230000000000008e+00,-1.374916699999999992e+00,-9.045434630244748586e-01
1.314358200000000032e+00,-1.207476699999999958e+00,-9.060196368359887398e-01
1.315444300000000011e+00,-1.244719899999999990e+00,-9.067729835029775254e-01
1.315707900000000041e+00,7.555659999999999599e-01,-9.069558231875536336e-01
1.317077300000000006e+00,-1.414216200000000034e+00,-9.079056739616759852e-01
1.317541199999999968e+00,-1.323673300000000053e+00,-9.082274468360116426e-01
1.317675099999999988e+00,-1.102261500000000005e+00,-9.083203232918717340e-01
1.318120600000000087e+00,-1.484787599999999985e+00,-9.086293334568139590e-01
1.323346899999999993e+00,-1.322846399999999978e+00,-9.122544284625063726e-01
1.324619200000000108e+00,-1.279201699999999997e+00,-9.131369281995561638e-01
1.324619200000000108e+00,-1.132033099999999903e+00,-9.131369281995561638e-01
1.329273799999999950e+00,-1.194080999999999948e+00,-9.163654775008777120e-01
1.331995100000000098e+00,-1.419555200000000017e+00,-9.182530406026881975e-01
1.332500100000000076e+00,-1.415051599999999965e+00,-9.186033214855066076e-01
1.333109199999999994e+00,-1.204654499999999961e+00,-9.190258087839715540e-01
1.337903400000000076e+00,-1.285606699999999991e+00,-9.223511882065634770e-01
1.345462200000000053e+00,1.088824999999999932e-01,-9.275941647155716563e-01
1.348924900000000093e+00,-1.510630499999999987e+00,-9.299959817708902676e-01
1.350619800000000037e+00,7.016928999999999528e-01,-9.311716076486906690e-01
1.353134700000000024e+00,5.977829999999999533e-01,-9.329160064451272882e-01
1.353134700000000024e+00,5.280839000000000505e-01,-9.329160064451272882e-01
1.353654399999999924e+00,-1.384538499999999894e+00,-9.332764836229505701e-01
